vin_number,license_plate,tires/0/name,tires/0/pressure,tires/1/name,tires/1/pressure,tires/2/name,tires/2/pressure,tires/3/name,tires/3/pressure
4LhI5U5ABtYgbMLoh,f2HBcwd,front-passenger,30.199373922683478,front-driver,38.392777585360044,rear-passenger,24.526520726830803,rear-driver,32.50021683704841
kkLioFXyACqXF6Ri2,86L4EDf,front-passenger,25.8074045160374,front-driver,33.14179938585269,rear-passenger,38.88586577588094,rear-driver,27.09199615269344
jGKH0KqmpJ9YKGXsS,QJsVljE,front-passenger,19.98975253506702,front-driver,23.756567530551358,rear-passenger,36.1647131448039,rear-driver,22.675582582941203
kz3sqpyNibDq5ffhp,RiGdKG3,front-passenger,35.09013386790859,front-driver,35.62135986721538,rear-passenger,19.776490858318283,rear-driver,28.37122688790591
sVA8SIxYQn87Smtr7,RnppcEL,front-passenger,22.74098489823266,front-driver,19.922129849224127,rear-passenger,37.95014010702555,rear-driver,24.329440446204213
NYzUAr7PzEZKOQ6CP,D4wef3i,front-passenger,35.40908169238956,front-driver,28.971176782022294,rear-passenger,28.15010460633726,rear-driver,27.554108230299484
uOIiSzLMCQRND6eQR,jgrOy9P,front-passenger,31.293206775094802,front-driver,38.17192017655882,rear-passenger,30.00530300062184,rear-driver,17.934082036127208
wA42l47KArIQUQqAX,s77mvCO,front-passenger,37.41666441181923,front-driver,37.28681300138366,rear-passenger,36.11493368658123,rear-driver,22.495069024923854
o4M0jcyOJLxzvgBJv,ga2zGZV,front-passenger,29.79087038992968,front-driver,34.220811508739786,rear-passenger,28.496958665948565,rear-driver,36.34581301635433
1gEdCqdVz0gzOLXVm,Ul1TTAD,front-passenger,16.396667094196268,front-driver,20.64942575014055,rear-passenger,31.08391226639895,rear-driver,28.555387957488577
GHBGZYhz0iRctm3g0,2DFbAaz,front-passenger,36.469706334191144,front-driver,31.445072884859215,rear-passenger,32.9838250174966,rear-driver,28.972262907480413
v7cMn5aBO3TN3Vowy,TI4qki8,front-passenger,28.78986249084387,front-driver,17.219668553370656,rear-passenger,22.297389803131043,rear-driver,29.517114958469307
bu84bAQwL8pybUU0x,siisqHU,front-passenger,20.256396712771934,front-driver,35.56927577465642,rear-passenger,17.271157390529794,rear-driver,26.35677986759304
o04hubDgrOih4GLVR,H5UvxR7,front-passenger,19.75857570035817,front-driver,33.307693060217645,rear-passenger,27.498050908765606,rear-driver,24.83162989031362
zklcteUN4rLgC2Up9,,front-passenger,31.84261705786082,front-driver,20.60939064355981,rear-passenger,34.107811302344494,rear-driver,36.84360853006532
IPH51Werib2Y2hwUb,NjTFAeS,front-passenger,23.402172856189733,front-driver,28.727912816303242,rear-passenger,22.14294823107882,rear-driver,31.581654827236527
lEvcbg7g04UNJVcSm,JDuMSX6,front-passenger,33.28334998400411,front-driver,27.595347501599676,rear-passenger,36.57470351524061,rear-driver,16.75876158702392
9Nxbzx6YJ4xS9EpLI,l6DV7lZ,front-passenger,34.243232027186615,front-driver,39.3850499265888,rear-passenger,38.76946901114802,rear-driver,23.761155883032394
lVNARKa1MSsZ9QISv,gad1z1z,front-passenger,21.22443667595104,front-driver,28.703749751814772,rear-passenger,38.650455960444,rear-driver,39.15203117756538
3bSImuzzEbNoxZq3E,LJJ2PyX,front-passenger,17.189694993331614,front-driver,24.02573833060891,rear-passenger,17.58677400800411,rear-driver,38.84385174110667
skTdLII34NAxFXlcB,52HfmUb,front-passenger,21.8258478772126,front-driver,18.154728000875508,rear-passenger,23.290157108449694,rear-driver,29.656942575520773
gn307I0FHkfgap4PB,Q3xv02V,front-passenger,19.879193331130246,front-driver,30.82774574008053,rear-passenger,21.098812830320085,rear-driver,23.62985134672929
4rbUGVbDRDLbgxV08,Gb19iLl,front-passenger,19.560923291991173,front-driver,25.555390760245494,rear-passenger,37.96650536767996,rear-driver,17.26235530778373
pHjGFttuJZ5PVMmDl,gPqeXPi,front-passenger,27.439861115094487,front-driver,33.0939339924942,rear-passenger,39.98381457772361,rear-driver,26.778397066836156
sqnbTgBOgPVuWdmFe,qjUdpQ4,front-passenger,30.614752812043665,front-driver,19.150419194814756,rear-passenger,28.678680465059664,rear-driver,38.39205513909472
ZRYOxc2qq8rsXlTVM,1HNQ9ih,front-passenger,27.066076230718785,front-driver,29.397392551076464,rear-passenger,36.153567074144206,rear-driver,33.07979024434482
nJg6nBWBmSdaRixBQ,MJvkWUG,front-passenger,29.612753136448053,front-driver,38.906260479520625,rear-passenger,18.40534982832321,rear-driver,39.61994785181031
rgRZ4g1wpA9kOZMEJ,0wB20ri,front-passenger,28.88640182763576,front-driver,37.248567185585685,rear-passenger,17.08636819714647,rear-driver,34.93413421981252
CMH9VjUslLzlG4b9P,,front-passenger,38.08717929743539,front-driver,25.29261032448288,rear-passenger,27.93160499705865,rear-driver,36.64473601506285
YrSQ23sP9ArxDd2nJ,HuOdXIB,front-passenger,32.34569464018742,front-driver,33.794976539825,rear-passenger,28.074602769462125,rear-driver,16.730784666158065
2D1czfh25ukdhXGq9,YKh6nAO,front-passenger,22.530390393727643,front-driver,17.653757343684006,rear-passenger,34.03807427635925,rear-driver,21.73384316690622
jjg6ePv0oJ7kJ9tOw,ttYGkFR,front-passenger,32.360004816511854,front-driver,32.401302229767914,rear-passenger,38.86033992756431,rear-driver,23.02320754033633
6IvVSopBnZKxjJuzw,Yey4z0s,front-passenger,34.084464898194234,front-driver,20.2022795412742,rear-passenger,18.13368277680329,rear-driver,16.417466490562965
m7h9qVRIg0tusdywg,uPwKViZ,front-passenger,38.494167382804605,front-driver,24.5343579792654,rear-passenger,17.33619243678911,rear-driver,21.465908801687434
nlmDEn0mXeOGhxMfp,lCVxgVe,front-passenger,38.25753373003373,front-driver,30.3338219228624,rear-passenger,27.616711815396208,rear-driver,19.041641623752028
lJiWKgyrpz1CdkOjq,RfjR8Mc,front-passenger,20.79735248587434,front-driver,38.75007835758478,rear-passenger,20.508152353990916,rear-driver,24.272450822306844
y17RPPxkQ1OiyF08M,HvC54jj,front-passenger,20.2390344626336,front-driver,21.470627347005163,rear-passenger,22.223621249794704,rear-driver,27.18310194753912
2e6kHRh8kyhoGFmpP,GEAaled,front-passenger,25.798789404482577,front-driver,27.79356023195369,rear-passenger,22.51260890983935,rear-driver,31.598346101412808
wsxHdBvzUiDXU3Ogp,DdbZqog,front-passenger,36.02385820290614,front-driver,20.661512014724046,rear-passenger,27.14190775006421,rear-driver,26.96970757412977
T48USILApGJZXmHBG,uI9z2f4,front-passenger,23.25476145009827,front-driver,22.96129560199038,rear-passenger,21.654389173112797,rear-driver,23.00223523291971
NnIWq6SHq6rpMNhls,OQOlTQj,front-passenger,38.19935813907476,front-driver,30.35381649720717,rear-passenger,31.365303840133894,rear-driver,33.11907982594121
1hV8kJHswHkyvxgV6,8wW1sy7,front-passenger,27.66136486297755,front-driver,35.29662065160668,rear-passenger,24.946089830785674,rear-driver,19.35922268908871
xYuVRU4pmffcl0Sxc,xPUJ5RI,front-passenger,27.504809364903373,front-driver,25.334960299426385,rear-passenger,33.90609032056481,rear-driver,29.313149982627564
Ata2RVyTqeZIcyXBD,B4B29sg,front-passenger,16.59524060093112,front-driver,23.483760889607662,rear-passenger,20.292384079186448,rear-driver,18.569219358575726
DZltB2dKcxuLcRn43,,front-passenger,26.798401440447712,front-driver,35.24714813678146,rear-passenger,21.116840467442714,rear-driver,30.811908423262338
2SuhvBNpVYjRFprGy,4U4FA1D,front-passenger,18.4604608382855,front-driver,16.34650588734561,rear-passenger,37.13753232497088,rear-driver,25.563225182212527
2O8aQRqp963q8XqAy,fdMZTFN,front-passenger,26.411070639264015,front-driver,37.114903223191504,rear-passenger,27.131699487309636,rear-driver,28.683304414552033
n1PIXPTWvOJkSk1Om,PzrsbxR,front-passenger,33.94658689567039,front-driver,17.2248598186793,rear-passenger,38.48963821881241,rear-driver,32.02961985393593
xyFEQUVTcJOAWp4rF,BBo96b1,front-passenger,27.728099319032687,front-driver,30.701783460314456,rear-passenger,35.81460294874199,rear-driver,20.04241640804996
Xa7OMJntQd98uQe6D,xcocmDh,front-passenger,23.779063854823168,front-driver,19.68086773919036,rear-passenger,17.969860785884435,rear-driver,17.004514034011898
8BIzkkbHUa9Sbb2Rp,Sw8Z8Bw,front-passenger,21.55321620437921,front-driver,22.311194278371307,rear-passenger,36.35710573954793,rear-driver,26.96761807376115
s45xjMqe5DdKeBZ6L,KRNdAvi,front-passenger,19.431557501059775,front-driver,23.5431528783336,rear-passenger,20.10937877896784,rear-driver,27.655003858976855
DallDj7xtmD7BrVsY,Xo4CuJn,front-passenger,17.930040504036775,front-driver,17.723589659800545,rear-passenger,18.197609086888328,rear-driver,38.357309831931744
fja3Cq5HNAIVYrR8S,qCU7ppc,front-passenger,25.174797522951998,front-driver,26.655024320402127,rear-passenger,38.27567513769666,rear-driver,24.342725376901804
MNgOTzNaUe2XPVKE9,8gQ8bMg,front-passenger,20.572034725791344,front-driver,28.493332528551022,rear-passenger,28.863528724340927,rear-driver,20.2098097718029
H8P5jLjbEpudoZ0WE,VzpPeNi,front-passenger,24.108369462343752,front-driver,28.029901872825544,rear-passenger,20.537073009440043,rear-driver,34.47965056853704
wWmMOzbKZeeC0ZYs9,,front-passenger,23.074545874020906,front-driver,25.902257963544386,rear-passenger,17.133455525645772,rear-driver,31.866134723690998
BC7g0RaZgUbMQ0FSu,5QyPNTa,front-passenger,29.46238941306106,front-driver,39.14219544174001,rear-passenger,26.19473174091166,rear-driver,22.27208449393143
dekGi2Et3JLhSVPEf,UigTuI4,front-passenger,16.912908021427462,front-driver,18.74712748955823,rear-passenger,32.332411591730676,rear-driver,19.279326107251478
hrvhb3AGc4SzzcWSx,ZHXFCqq,front-passenger,21.530556537395533,front-driver,34.253767408932326,rear-passenger,19.49059639171292,rear-driver,28.283012739087518
ADhroxwnsY0aQ3i7K,Qyc5kkH,front-passenger,29.006273573626174,front-driver,37.42718626764092,rear-passenger,29.180020935354896,rear-driver,33.75564555098558
TKFQI20eVNKZi3Bak,Vfsi5PV,front-passenger,28.893755297401036,front-driver,24.14485778667808,rear-passenger,20.53763927824584,rear-driver,38.581957947928544
I3wLVrQRuRmlxwkie,di1ThBF,front-passenger,32.420994255178144,front-driver,20.05493666946798,rear-passenger,35.445287370975606,rear-driver,21.925351935156137
cE8vO1jf04il7zJrq,SMEwxcf,front-passenger,17.427722010128054,front-driver,31.93223031042548,rear-passenger,36.57751773656114,rear-driver,26.301771761937445
S179IfrkRR9bbBP2G,ajCX1sY,front-passenger,20.550947816043475,front-driver,33.119923212384755,rear-passenger,35.26291146749978,rear-driver,34.01456272887269
BTaRxdu7hiPzkMceQ,v6G7eO9,front-passenger,26.781400250828703,front-driver,29.871437625158435,rear-passenger,22.106574846275063,rear-driver,19.211980398511685
TQh7E3srjJirIg6mF,Kmv4qsJ,front-passenger,37.5901763843202,front-driver,17.377648729363756,rear-passenger,19.50427241781866,rear-driver,26.93910221904425
Jzx4Ehx7UT2uyQZYC,,front-passenger,27.77162478653911,front-driver,26.92047881950795,rear-passenger,23.45648837108542,rear-driver,21.999561862627676
ebELx9MxauB0CIR4B,YUFeCbc,front-passenger,26.394117192480252,front-driver,24.437051952414116,rear-passenger,25.59840434029417,rear-driver,20.810138132230428
IPKxfgIstGxw7kbKX,evI0Xif,front-passenger,25.446498970744024,front-driver,34.527758545000246,rear-passenger,24.4251660043429,rear-driver,34.41383567187942
QIvBOmywy0AEmApQH,QO61WZ4,front-passenger,22.011716199117608,front-driver,20.285764717816104,rear-passenger,24.783330238017594,rear-driver,31.072516370942793
ESWOOqT0ATnlRKrBA,RfZJvVC,front-passenger,19.487572127606004,front-driver,21.77576759046443,rear-passenger,26.9857033416854,rear-driver,27.59212615872132
yxjUUjwPBkqAMUf7V,CIECu9G,front-passenger,33.71981107906565,front-driver,29.917902246279397,rear-passenger,19.845665288979397,rear-driver,17.380175973100073
x3GfFfhWuXQvkxKEW,W5KMbLR,front-passenger,35.127622930048254,front-driver,28.08320441937368,rear-passenger,36.934976984850806,rear-driver,33.70612675924032
BPWzJQFvFAllmyxG9,D2UFnrX,front-passenger,38.029623026260325,front-driver,21.71418954982336,rear-passenger,32.479845896313684,rear-driver,27.55742825371427
3SzivITZEBZxLOM9K,yed2Mau,front-passenger,32.559535796408994,front-driver,27.63716225608217,rear-passenger,31.054872115433195,rear-driver,26.268890070892645
ll1Er86dqYy05dqSg,Opav9Zz,front-passenger,39.21660848682782,front-driver,20.556799709381867,rear-passenger,38.590095818543006,rear-driver,28.368912432822896
eqJEY2AWKRyGsaWtX,yCiygGQ,front-passenger,20.0295365854654,front-driver,21.285656678824957,rear-passenger,34.05996465519039,rear-driver,37.81386404481365
ONUy57tVk8pItFOl8,vpSRCF2,front-passenger,36.570372997373376,front-driver,22.701733391467144,rear-passenger,30.78147276391354,rear-driver,21.58268773683415
HeEifH3VX3OImmNcf,Ug7p70m,front-passenger,35.731091559048565,front-driver,23.450071351043363,rear-passenger,34.292153598473114,rear-driver,39.79630212511215
0wpoFGHFQySN6t9b7,rWecZHY,front-passenger,31.383372492501486,front-driver,39.12444263618986,rear-passenger,37.78590460745525,rear-driver,22.544527537915016
o5G1X7YWrYa10AYDy,,front-passenger,33.11113249772505,front-driver,29.156631334339522,rear-passenger,32.73397245042545,rear-driver,37.854653964637635
2nDhFNYBcUZXUy996,,front-passenger,33.87803129218695,front-driver,16.26586506395722,rear-passenger,17.68618624752984,rear-driver,24.968787550812067
fnlqair7dG1LhkQRx,2ckh77A,front-passenger,27.162864449911773,front-driver,18.564611789140564,rear-passenger,28.433390281193475,rear-driver,25.787104631741098
ZuLH8NTJKcNOwy5D8,rssnkll,front-passenger,22.221538309238504,front-driver,38.5184269924519,rear-passenger,16.831223457169326,rear-driver,23.445223545518964
ARyTf64cUKAjlKdcQ,,front-passenger,32.64338108200119,front-driver,28.204856003300268,rear-passenger,33.69112710815162,rear-driver,36.33606356779076
7M1NNtA6RI6U8UQFD,vjHyFZV,front-passenger,33.73952682544068,front-driver,29.263353520437583,rear-passenger,39.49435622458661,rear-driver,24.119388868129835
AUPF3UWlx9AIPgtyC,tnxyVvN,front-passenger,27.38080521886458,front-driver,28.781778802306974,rear-passenger,30.23502624079623,rear-driver,17.70462213400713
zq4rbeyDMj8IxYIDy,3MuvTB9,front-passenger,25.79900927531032,front-driver,26.951473444340923,rear-passenger,21.101271768544848,rear-driver,39.81330474468206
qD9ufGNvccbZR3jEk,RXJQ7io,front-passenger,24.03195493593241,front-driver,18.688859439644055,rear-passenger,29.21969049497452,rear-driver,38.02451928912874
PFh2pLAYt8BsDHL1a,NXw0iEH,front-passenger,30.163097322450348,front-driver,39.868454339977376,rear-passenger,28.924710929672592,rear-driver,36.82155691035073
a6HdlQyiVOGxAAr48,OjNarQB,front-passenger,39.510238345458525,front-driver,26.462530784413623,rear-passenger,19.12232157331737,rear-driver,28.914700277218053
QvzGUllaNHvP6ZPl1,UvH0Zks,front-passenger,36.31254617711694,front-driver,36.97433277799776,rear-passenger,18.855025269859944,rear-driver,36.76837051501245
Ni3IlLlqB6QeX8I9B,8xpEuHy,front-passenger,19.841256485925648,front-driver,22.22635234565591,rear-passenger,28.75760624965988,rear-driver,39.74849389329728
ajYJBAv8AtVWdFpq5,IXeBnTD,front-passenger,16.518016242873188,front-driver,34.47711885233257,rear-passenger,36.69526503930997,rear-driver,28.44532368076326
E9wwOLPwS6dqCpUsR,S02ytJ8,front-passenger,16.36148497474767,front-driver,16.25752609325482,rear-passenger,30.798344738681514,rear-driver,19.960400907817622
LwOOdp99HI0yK36By,1G9S2o1,front-passenger,16.18751994677602,front-driver,26.438544259553648,rear-passenger,26.66181657503234,rear-driver,26.604374184124147
r8LADBuwnY1m0heAf,n1YhEnM,front-passenger,25.895601754945453,front-driver,29.174439651497202,rear-passenger,22.567716051923384,rear-driver,24.792168587154173
Wrtl049BFcJzorBWc,heqiG1h,front-passenger,36.798714129361045,front-driver,39.14419078509642,rear-passenger,28.531645483114637,rear-driver,30.797353158375415
KEwo2EmGzp57uTx4S,UTXoiad,front-passenger,37.82223604935388,front-driver,30.74444891043853,rear-passenger,20.557751137149072,rear-driver,33.99139682151078
30OfBfSvSKa8JJ1ex,8zdu6JD,front-passenger,20.959802643353687,front-driver,21.734228120138653,rear-passenger,27.976984558718705,rear-driver,27.844285181945985
AwRNjJQB9PFfCmFr4,0jODR86,front-passenger,33.93509290582182,front-driver,22.364913541966445,rear-passenger,22.215308413021525,rear-driver,37.3402360227646
nzUOUKdg0P6xfHRyn,s2fJhi0,front-passenger,39.52568278921424,front-driver,17.31216444369327,rear-passenger,21.089462573326202,rear-driver,24.591595353062196
8OMX2G3zi5vZJ4nN8,vRNB5BX,front-passenger,28.040597869698672,front-driver,33.023938182332586,rear-passenger,25.621273841012624,rear-driver,16.467897319030683
t71hZWTnX5MgKsdTA,,front-passenger,30.266266387122823,front-driver,36.345318594353564,rear-passenger,38.756241294919775,rear-driver,22.277636507286424
ugIhmBSZCEolWK21O,cKqI2xY,front-passenger,34.621467239819964,front-driver,37.88938855205875,rear-passenger,38.8005732637481,rear-driver,20.38954417920147
yf3cBsVyxx0nxJQnS,OpCgf4t,front-passenger,22.601348851237645,front-driver,23.874385952295917,rear-passenger,20.536069211741392,rear-driver,27.306254277426234
gnhFF5zHm9pzaualb,9qlOAs5,front-passenger,17.441216680585256,front-driver,22.38899735792907,rear-passenger,22.584426558406005,rear-driver,31.242781734549695
puERD0dxHWvt7L5SG,ZsBwdT6,front-passenger,24.968068817920397,front-driver,37.57141786512541,rear-passenger,38.37338908770805,rear-driver,26.969532286302453
MwnP4wdzy10cpzONw,pihBxiS,front-passenger,37.69133516256058,front-driver,18.029744988293523,rear-passenger,19.727535247646603,rear-driver,26.707791428988347
DUxMBwGSDhbwmguVY,hWutbGw,front-passenger,25.938078119482753,front-driver,17.079636775877248,rear-passenger,16.130927868175384,rear-driver,22.394934687867735
pxnkEVpJ7FqRDXesE,JTxjGXk,front-passenger,37.53150710293071,front-driver,31.81161596025553,rear-passenger,31.1512083557592,rear-driver,27.36431073754217
KHk5jUwSRhRC5OAma,3c5ZU6C,front-passenger,25.587167934942745,front-driver,18.21735316006459,rear-passenger,24.495434022788466,rear-driver,17.06479196275795
dlJGQMDu9SPWRh02d,ngZz5Hg,front-passenger,31.662646381046216,front-driver,17.821333818372473,rear-passenger,23.504268307873023,rear-driver,21.139518722896202
rQsgCiSXqYplWuqkY,vt9QoNP,front-passenger,28.15055977493344,front-driver,16.716638117353263,rear-passenger,30.879347372322613,rear-driver,16.634576500529082
JCZ5FCDCPYiTvl6Z3,F8QmNZx,front-passenger,27.056933018838343,front-driver,19.75774651667885,rear-passenger,29.649769770249133,rear-driver,39.62403166002788
JLOoLwid1xqJs55Bf,xUT6MDb,front-passenger,30.422833967700043,front-driver,20.298940512607505,rear-passenger,22.103995224007562,rear-driver,23.717095116653994
Uiv2YrtiA0Z1IGfET,o9ZStGw,front-passenger,18.464658456062125,front-driver,30.36087409340985,rear-passenger,19.0562666154837,rear-driver,18.55609409046743
wT4A51EcP79kwG6GC,w8Ze1xJ,front-passenger,36.2841467027436,front-driver,30.52615296331119,rear-passenger,35.96034414657296,rear-driver,35.77991504620025
0S0yM0k7VZx7w7ES5,WGwdiuV,front-passenger,20.369031373106772,front-driver,34.73898462478952,rear-passenger,38.26711076088512,rear-driver,26.10493349350566
UPtZP9AnvdnPFjgOO,oPGsImv,front-passenger,25.933716602957613,front-driver,29.683448104568093,rear-passenger,20.24052802209876,rear-driver,22.44865305687823
keKQVVSu3B4XJpUuO,66VvOS7,front-passenger,34.393739009828636,front-driver,19.215199474117647,rear-passenger,33.31865709794512,rear-driver,30.94737727610478
nROGHUsGlszs871Rg,RtNI9tp,front-passenger,37.9109670085111,front-driver,28.387367232711462,rear-passenger,33.319696226643465,rear-driver,31.866027285106696
5KQWZopWYyW1iiq9v,WGHeGGW,front-passenger,25.55787383274029,front-driver,17.743082085674423,rear-passenger,31.9303700923262,rear-driver,17.432867466451835
VnvEaWtFmLvqiun2d,di6bzN1,front-passenger,23.810466786470943,front-driver,19.284176909571826,rear-passenger,24.888805467609156,rear-driver,23.64649199474158
X12m5huzlXUxDhr6z,qLQXCgX,front-passenger,18.6947272259321,front-driver,37.91461782966553,rear-passenger,26.6031866774889,rear-driver,23.280059486404824
Zbq9GYJcE5bkFxB6H,ZGoR2eo,front-passenger,27.1992014429359,front-driver,36.92168470292867,rear-passenger,20.01155198334243,rear-driver,19.20800919679041
QEHhi6ZeKISipW0Tq,K2gwCjA,front-passenger,34.535782891253376,front-driver,19.906100358715392,rear-passenger,35.819851412757636,rear-driver,28.187888631899703
m4RSfCALULmcQhxM4,wesKfCl,front-passenger,19.995259800452423,front-driver,29.11816424603991,rear-passenger,22.4390266076737,rear-driver,33.280192256986766
N9qrK0Nouun8iWW3a,u3DdrmY,front-passenger,16.552498617104156,front-driver,25.242898801103216,rear-passenger,21.24762007752801,rear-driver,19.13821389457732
bnfR9lTXgUfG9enTi,axvzc6G,front-passenger,27.20819282684729,front-driver,29.411668075686855,rear-passenger,22.25471070198501,rear-driver,24.052398880966255
fmfJOLzag1W34m65Q,0ihuX3s,front-passenger,16.17660018346558,front-driver,30.62676638552292,rear-passenger,30.305346471427946,rear-driver,37.84996641427161
nV8A6tKNrK6oYBtkc,dWU8C5W,front-passenger,16.672553675914614,front-driver,21.197571686694957,rear-passenger,24.059249494376605,rear-driver,16.39951003322777
puuHbUSj3pwkci1UP,3r8dYZw,front-passenger,34.43798101961853,front-driver,24.999577640562222,rear-passenger,21.91336138731037,rear-driver,31.740108561994106
cPQn61ZBS6aYTb1SD,cLZyQqC,front-passenger,32.79560390865903,front-driver,25.499395505714784,rear-passenger,33.14042566709558,rear-driver,21.43994154387282
BzDNn9g6Ij9rSZtki,pKDzpD9,front-passenger,37.202696859703366,front-driver,21.085827197672046,rear-passenger,27.855210461120585,rear-driver,32.520498071043406
UNzgGrybEm9UIddLY,VOwfQTu,front-passenger,21.176382440018454,front-driver,30.82568628971938,rear-passenger,28.524671937968733,rear-driver,26.015386788867545
mNXbTvYC71QqAJwLH,x7DjeOe,front-passenger,17.129874199011837,front-driver,22.719521304092787,rear-passenger,31.597729646567878,rear-driver,16.212215321072975
FpYedcgbkr96NhuoS,jWxDzqp,front-passenger,16.514617658984434,front-driver,30.430976094613634,rear-passenger,18.555684505994563,rear-driver,16.2684198209064
jgdWZ6crhra1pNtUX,lNybpLU,front-passenger,24.372078180388648,front-driver,36.352612984838615,rear-passenger,37.22128402083964,rear-driver,16.05353842304358
MGPUhAtPBMCa5vdNh,WLQxmGM,front-passenger,39.739008105978826,front-driver,32.76595886767629,rear-passenger,33.601499533656806,rear-driver,35.99749909093603
HYTwSa9X3RrnlJOZI,MVavAdn,front-passenger,16.739888452585717,front-driver,35.51661667002069,rear-passenger,18.006465003487413,rear-driver,26.866760059505715
emVYOv8YjYT6KA4BC,tV40hIs,front-passenger,29.20905512796037,front-driver,36.294812483636875,rear-passenger,33.606728575041295,rear-driver,29.032009988508527
H26L0IxJpwNZBCzBD,S58ppk5,front-passenger,39.45283658527612,front-driver,30.53728663352973,rear-passenger,36.250982009016596,rear-driver,31.521405113815344
jVRhwrxdJSqhjNu1l,ELOBN4D,front-passenger,17.83803022086422,front-driver,30.067544671508813,rear-passenger,16.33463241444685,rear-driver,30.015813530187522
dn7THb2NIkMy6PeyM,FVLktTr,front-passenger,32.16297277872507,front-driver,22.687945993412804,rear-passenger,28.578349035960212,rear-driver,26.240215703605394
uon2oIjpn2JG04dBu,dnji0eb,front-passenger,21.70541406711436,front-driver,36.43123273317624,rear-passenger,31.248974715820978,rear-driver,37.639467592676695
QmmyyBQ1nHLFUVQBf,gcHHgRv,front-passenger,38.31555818661319,front-driver,23.73333029677334,rear-passenger,27.44445577511022,rear-driver,39.25169143926535
C4wFcP2qhltWEWLqZ,hbb0q7T,front-passenger,24.059748345273302,front-driver,35.8536106666189,rear-passenger,25.61994909080052,rear-driver,30.110980147170732
M5uiWFDQOaE4aKGDJ,QvVLzBG,front-passenger,38.752589136270345,front-driver,39.19400734252032,rear-passenger,22.038125232313597,rear-driver,30.8811070263952
p8ks9gE1BdSKQGbXE,AqZKS5w,front-passenger,23.213487302014606,front-driver,20.997261377117763,rear-passenger,39.69878413312531,rear-driver,32.95490283140363
8GScZ2oM0U7Kr6jDy,wJFQjPr,front-passenger,35.75058466982223,front-driver,30.24355840640377,rear-passenger,34.87640853755629,rear-driver,21.717599968777833
U8okYTX0plO1Ja4t8,0X6LIjW,front-passenger,25.313458361899304,front-driver,32.484957698662726,rear-passenger,21.578642659661163,rear-driver,38.903654873463296
148NymHEllnXWrljm,hSfni0l,front-passenger,26.174174652120023,front-driver,39.914799278490676,rear-passenger,35.74087446332736,rear-driver,30.586919879300368
Dz1WbhjerE7ypuewa,TZ8QJNz,front-passenger,20.656397909330288,front-driver,24.579216332962098,rear-passenger,25.28162707237771,rear-driver,18.221228678744225
cCdT2xzJ0pRPjGEE8,5CZ3PY3,front-passenger,30.20252509613615,front-driver,32.98708679633115,rear-passenger,32.58344048659294,rear-driver,38.11378595123364
kXWoXCqRkN6sZw63d,2cHyAZm,front-passenger,26.13138180368503,front-driver,23.825824324972217,rear-passenger,38.91311434611833,rear-driver,38.53295236602202
wdtygendIhWRtwOx3,9v9aaXN,front-passenger,24.830845696914068,front-driver,37.21612119918138,rear-passenger,39.33701078809078,rear-driver,25.62508687922348
sidcsTVowqUQb3z8k,t5YrJU7,front-passenger,34.33650044746809,front-driver,38.90161430682696,rear-passenger,31.94032554799401,rear-driver,37.21190506339859
bCGi6JN0UcyP7AjNh,gtIWW6q,front-passenger,26.536997920386934,front-driver,21.736500600436216,rear-passenger,32.183724301282936,rear-driver,34.15504833096618
Aj07QMmC2AxDUFkC3,,front-passenger,31.1074948455845,front-driver,30.46876087573201,rear-passenger,35.244034870334865,rear-driver,31.96104753385129
X3EoGyn518LeFd7wY,vdHQn7q,front-passenger,25.556706724837873,front-driver,18.414333259625025,rear-passenger,19.00239057693934,rear-driver,23.719614962568134
hIKR878gUg89SSUKk,JaI3dN4,front-passenger,16.76249159855681,front-driver,26.04402646153735,rear-passenger,27.286778785828176,rear-driver,24.80289180246833
TyPedSYDbQaRKOYL3,yPz2rtg,front-passenger,26.29790271587106,front-driver,29.796143605222085,rear-passenger,31.513792471978782,rear-driver,17.59669393145363
uYhgE35xVFCWwvGcA,FIE3crB,front-passenger,29.90250988238231,front-driver,21.76263875470171,rear-passenger,24.106948573757915,rear-driver,31.90932047268364
yanjtrfYhL6AiPb8n,PSWIlKU,front-passenger,36.062368811188534,front-driver,28.569864939322162,rear-passenger,27.764659781985593,rear-driver,22.454046282684
vyAALUv3Lq9IOQSN1,P7vHicH,front-passenger,21.382129729158017,front-driver,17.232493321466656,rear-passenger,35.150551533523014,rear-driver,26.5178261281676
P5UBDdD4xvrx3elXL,iImdcjC,front-passenger,31.769653877815383,front-driver,28.577366229767563,rear-passenger,25.980914743509988,rear-driver,35.66488671764309
HIPvEl9vmemKt7aok,b5hSRhD,front-passenger,39.06442023041173,front-driver,19.531241139620363,rear-passenger,30.373910621283244,rear-driver,28.46594061589976
qbTe54Dv1JEAOif1m,5JZcG4d,front-passenger,33.477769866356645,front-driver,18.178507903306944,rear-passenger,29.389335090739984,rear-driver,30.128132243936705
e65gxkuZNooVNrql0,Hl4kNNS,front-passenger,39.96772938783743,front-driver,31.31185569356428,rear-passenger,25.730527830799296,rear-driver,27.523125955212386
nYmjoT2srUrujbzxs,T2wDRe5,front-passenger,23.144173398802966,front-driver,35.377766991759216,rear-passenger,22.27586058734001,rear-driver,27.639788538449906
